date,ret_lag_1_cs,ret_lag_2_cs,ret_lag_3_cs,mom_2_6_cs,mom_2_12_cs,vol_3m_cs,vol_6m_cs,vol_12m_cs,price_ma_6_ratio_cs,price_ma_12_ratio_cs,log_mkt_cap_cs,turnover_cs,turnover_3m_cs,turnover_12m_cs
1996-09-30,2.2984393644448424e-17,-3.04489053764501e-17,-3.643627098734326e-18,-3.15370696856667e-17,-2.5722037788902864e-17,-1.9667708220519448e-16,-1.243560081157218e-16,2.2885917236374524e-17,-2.8804349361615957e-18,2.832181496205384e-17,-2.5958381168280225e-17,1.689855162548136e-17,-2.811009068469496e-17,-1.644556014834142e-17
1996-10-31,3.2553145699416356e-18,-2.7037196011459695e-17,-2.943849287015121e-17,-2.1184662872598575e-17,9.243485815883656e-18,1.1887926540601675e-16,2.620327283459193e-17,6.353891771700896e-17,7.314410515177502e-18,-1.2960974676619475e-17,4.4529488191300393e-17,2.3832117777473948e-17,-5.62948380721697e-17,-3.0644164933092555e-18
1996-11-29,-9.170625732339947e-18,4.107527544189587e-18,1.544787532923475e-17,2.1430578491423932e-17,4.532170488371506e-17,6.992718389238698e-17,-9.50684273633445e-17,2.174806854314873e-17,2.2799754339487128e-17,-2.4803910290999922e-17,-2.5272208117294004e-16,-7.863831718658616e-17,-1.7977874178916745e-17,-4.764831166901085e-18
1996-12-31,1.9850223933938075e-19,-9.650310429383582e-18,1.1513129881684084e-17,-1.8331681802991812e-17,-3.8707936671179247e-17,-2.2232250806010645e-18,-9.948932235689764e-17,1.453036391964267e-17,3.255436725165844e-17,1.29820464527955e-17,7.187369082000298e-16,-8.376794500121867e-18,1.732924549432794e-17,3.5730403081088535e-19
1997-01-31,1.5085502838541788e-17,-1.881799838622223e-17,1.2923401332325203e-17,-1.2276411137292704e-17,-1.9556721463367316e-17,1.4202923162163183e-16,-6.4541068845307645e-18,-3.580862916055924e-17,5.7542639693406815e-18,-3.1026369240093676e-17,-7.439718990090131e-16,-6.361766499887629e-18,-1.2626332594887746e-17,1.0197780478773271e-16
1997-02-28,-6.5825822529389904e-18,9.364506895550112e-18,1.68874580417661e-17,-1.1323608756543859e-17,-6.504218178499241e-18,1.011680201017171e-16,-6.809838068814265e-17,-9.039295986625149e-17,1.5359358590190977e-17,8.874731430301674e-18,-9.404472573514384e-16,1.4987129236602166e-17,-6.437608715225453e-17,-1.1628249095928386e-16
1997-03-31,1.489883749541944e-17,-3.706734905026606e-17,-1.0145589071947823e-17,-6.39791232125686e-17,1.3321078564939367e-17,-2.0307155449520762e-16,3.658802988151263e-17,-5.91959173410499e-17,2.6761986922067095e-18,5.791773289104072e-19,-1.5665748165424948e-16,3.624851213697894e-17,2.3696341405248215e-17,1.5018667287607803e-17
1997-04-30,1.0515866352813009e-17,-1.3233907317189653e-17,2.3617434596830764e-17,7.828365174552956e-18,-6.301375868723381e-18,-1.482197619525241e-17,3.8602289651371664e-17,2.1052092563037077e-17,-2.1505099390433184e-18,-2.8707398949596015e-18,2.6879083754082737e-16,3.029546782765877e-17,-1.7804695305972848e-17,6.861271947527558e-18
1997-05-30,-4.519279603121134e-18,1.7787164632638268e-17,4.559273227927516e-18,1.0883265150436625e-17,-4.9192158511849515e-18,-1.2320036121605888e-16,-4.9592094759913333e-17,7.182855015226157e-17,3.879381606219027e-18,-1.045833288686882e-17,-3.715407744512862e-17,1.1493167928733947e-17,7.320833020808174e-17,-4.5692716341291114e-17
1997-06-30,-3.0841747931292584e-17,1.528104738823758e-17,-3.726378287942119e-17,-5.343372779547128e-18,-1.953577038653118e-17,-6.527903642452342e-17,-8.285723472733267e-17,5.105667597952321e-17,-9.628058615856881e-18,-7.570610405414435e-18,6.304181118598406e-16,5.3333851668750774e-18,9.268504559663055e-17,9.529181250403579e-17
1997-07-31,-3.2163113374333933e-18,2.815265108938612e-17,5.6583255010402295e-18,-8.973905706912925e-18,-4.80461323246223e-18,1.2904952897109294e-16,-1.1793141570589109e-17,1.659775480305134e-17,-1.794781141382585e-17,-1.584331140291264e-17,-8.546652497150168e-16,7.504726454011252e-18,1.7788981224322966e-17,1.155390359765039e-16
1997-08-29,3.086894613601831e-17,1.5689426244481987e-19,-4.757818508639162e-17,-1.1845516814583899e-17,4.383233457052155e-17,4.950013980134067e-17,-5.393240271540683e-17,-7.946694392830126e-17,5.655547866565616e-18,-6.051215584668646e-17,1.0308737513936889e-15,-4.0478719710763523e-17,7.468166892373426e-17,-9.08221661727451e-17
1997-09-30,-8.512861539095037e-18,2.5413818890105588e-17,-1.643068653318005e-17,-1.182395199116695e-17,-3.1940026157957475e-17,3.8149520426045964e-19,1.476875306197841e-16,-2.0549875002830094e-16,-2.3058865789592124e-17,4.377837419456822e-17,3.4358561792514355e-17,1.4357655989274156e-17,3.410903033815531e-17,-6.81028923127603e-17
1997-10-31,-6.212123935653962e-18,1.9607016171907817e-18,2.0247641452772134e-17,-4.9143724197212517e-17,-4.041763135634859e-17,1.4558694829824029e-16,1.2217985943756914e-17,9.430780649814671e-17,-9.560846994717426e-17,-1.2113641674525227e-17,1.2626141899216678e-16,2.2868381238126147e-17,-6.817806019380223e-17,4.4358447478029075e-17
1997-11-28,-1.3239224336503008e-17,-1.5013553371292073e-17,-7.44828232186178e-18,-3.554507505956551e-17,8.017627462695194e-17,-1.8020163669802768e-16,-1.7837125056461206e-16,4.484567890126203e-17,4.7146457210109385e-17,7.292297351770435e-18,-3.1703945171066115e-17,7.686159401251084e-17,-1.69633654974339e-18,4.199895319709496e-17
1997-12-31,-1.028095295481719e-17,-1.4926864639938658e-17,-6.306450442255209e-17,-1.4567181154638932e-17,-5.996722996580444e-17,-9.62153323176769e-17,-5.5461195191632864e-17,1.0159060218132282e-16,3.00135886066772e-17,-1.778435010648649e-17,3.452162162243377e-16,6.925905333604739e-17,6.1545840817953245e-18,-2.7875470110728823e-17
1998-01-30,2.2144610194679673e-17,3.9301695570737795e-18,-2.7172035211850192e-17,-5.60597789613062e-17,-1.723189824833745e-17,-4.460592821534181e-17,1.8481771967884009e-16,7.321686433736432e-17,7.182035738815029e-19,6.407971886964965e-17,3.5435366331342373e-16,-3.738648604038712e-17,-7.058345123313214e-17,8.578542688029063e-17
1998-02-27,-9.427522830735674e-18,6.678330349231232e-18,-4.020829071208744e-18,-3.240373305544148e-17,3.9872398357244454e-17,-2.875483993505727e-17,-1.2692779338302198e-16,6.561231111922457e-17,-2.3512464839009365e-18,3.9635297871472934e-17,-1.6996153155055342e-16,-6.970754281682777e-17,-7.401486830834377e-17,-3.499208002511394e-17
1998-03-31,-2.489614805176398e-17,-1.4332543467226295e-17,-1.2163602673044656e-18,-1.416471149990039e-17,3.0114725972779915e-17,1.3410126713106873e-16,2.0246512836422717e-17,2.8545228853677375e-17,-1.5891158330913178e-18,2.7054206590529967e-17,7.976184359279089e-16,7.953426651052102e-17,1.251281578204497e-16,-4.2396040929757257e-17
1998-04-30,-8.45352453018802e-18,-6.55295083729146e-17,-1.3375461846269028e-17,-8.8355493930818e-18,-4.4354066132898434e-17,-1.1503846127755284e-16,-7.283940719174752e-17,1.967917819368219e-17,1.1127698570444484e-17,-3.1600313017829145e-17,-9.339038571357194e-16,-3.59691101678452e-17,8.012726611464426e-17,-8.551479623237706e-17
1998-05-29,-8.972899735150685e-18,-7.89337868533675e-18,6.354318399638719e-17,1.8738108497687744e-17,4.1239684875460767e-17,1.0364392464498004e-16,1.7529837230923523e-17,-1.955715795474841e-16,-7.467512583116575e-18,-6.481087844020539e-17,7.582397392087599e-17,-6.348376081933322e-17,-8.394514145158632e-17,2.7829854586946386e-17
1998-06-30,2.7588464870269354e-17,-1.0998925421847473e-17,3.263217100293974e-17,3.127502919214088e-17,1.421960524150447e-17,1.4497110358040951e-16,5.795198090590354e-17,-1.319060816704802e-16,1.2042101589849581e-17,7.474407883354913e-18,-7.02715876122896e-16,-1.033048244040923e-16,-6.02814034169762e-17,9.682295306893355e-18
1998-07-31,-8.749713056525397e-18,3.6732285944847185e-18,1.3537291898775142e-17,-1.5208817270422684e-17,-1.8902681980606754e-17,-5.086802519890355e-18,-9.315142626687652e-17,-8.954010601948985e-17,1.7179566319710834e-17,-2.063611569935235e-17,-1.577837406372481e-16,-5.850338800766391e-17,6.939925709692196e-17,5.035212230641974e-18
1998-08-31,-1.8914081770327768e-18,-4.029035170010649e-18,-4.991526905068748e-18,-3.429156600253508e-17,1.6116140680042596e-17,6.96127743262951e-18,-1.8108274736325638e-16,5.101206195807927e-17,-2.348032162967317e-17,8.298693273785823e-18,2.7621274443295224e-16,-1.4168773681204115e-17,2.791226031668488e-17,-9.624917350580994e-17
1998-09-30,-1.4384415038311045e-16,-3.863102454370891e-17,-2.7481874024732192e-18,5.674071373526071e-18,-4.144624090721806e-17,-6.425843064644698e-17,-1.8419558492674162e-16,1.214564773971091e-16,-9.817508493062865e-17,-1.8455307271893325e-17,4.0315685764412006e-16,8.233390713913669e-17,7.556398207450753e-17,2.824153558313942e-17
1998-10-30,4.6081767634916115e-18,4.2202377950808817e-17,-1.372362131025239e-17,-4.5476313753581447e-17,-4.385616401556554e-17,-1.7176950855642696e-17,-1.7351859754694934e-16,-3.9870259296779003e-17,2.6864212956997325e-17,6.581507932286072e-17,-6.560429167528495e-16,5.327994155745045e-17,-1.5921194657318949e-18,1.1931926305858328e-16
1998-11-30,4.148716530103944e-18,-2.829071591273009e-17,-8.248884249749224e-17,9.418469228980656e-17,5.257615496262046e-18,-1.6550730838180628e-17,1.334650934790886e-16,-3.0400382403570177e-16,-1.2468217231429406e-17,-9.503981338311256e-17,-5.411426954851539e-16,-4.0604459656336476e-17,2.365651127803951e-17,6.682081730401459e-17
1998-12-31,4.7354319427953034e-17,-3.790133352987652e-17,-5.419264965209349e-18,3.291086092145049e-17,9.63176577321744e-18,1.70399568493696e-17,7.374669849563237e-17,-5.893031634332806e-17,-1.7207562982314221e-18,-1.247548316217781e-17,-5.510889651219074e-16,-1.716286801352899e-17,-4.004669203156764e-17,8.413827873819876e-17
1999-01-29,7.076770804220947e-18,1.5843557475653607e-17,3.975223106074729e-18,-1.72332474213899e-17,7.737487831466884e-18,-3.931539335678304e-18,8.177601818210872e-17,-2.8250294315368433e-16,-5.0869750626637604e-17,-1.9461119711607603e-17,-3.559790449604722e-16,6.002150052468877e-17,1.0112792846772526e-17,3.4226234105599456e-17
1999-02-26,6.270287932599568e-18,-3.775657249737374e-18,-3.1570562628384386e-17,2.4047340816779705e-18,1.0034708107188915e-17,-2.750414605919179e-17,-7.122058228820083e-17,1.8963688019811885e-16,1.1635991315782891e-17,2.3850692001689217e-18,1.5318380841791634e-16,2.813763617066186e-17,1.0675221390626506e-17,-7.904158659122825e-17
1999-03-31,3.3715502692381665e-17,9.094917620015763e-18,3.445044553036274e-19,1.6995553128312285e-18,1.2654796991486579e-17,-8.676775337390985e-17,7.458521457323533e-17,-4.6852605921293326e-17,2.666464484050076e-17,-3.3738469656068576e-17,4.4418107770481026e-17,-3.1303971505256276e-17,-8.08437121779179e-18,6.812001429537059e-17
1999-04-30,-6.7218346596881324e-18,-3.841528508011768e-17,-1.6535713262832805e-17,-2.991216423561219e-17,-2.6831323349921794e-18,9.688404356163828e-17,1.1098029099589261e-16,7.411943018082781e-17,-1.6580525493897394e-18,4.7500964928462804e-18,3.358228595980191e-16,-2.4164995601578835e-17,2.083768744503321e-17,7.938486733091684e-17
1999-05-28,-5.478979480782085e-17,2.663469871151915e-18,-8.434321258647731e-19,-2.8632301114883084e-18,-1.3961021241287953e-17,5.896811316819041e-17,-1.0920226471722851e-17,-1.3461620640446971e-16,9.988012016819681e-20,-1.753450998508344e-17,6.82025851672967e-16,-4.06179155350667e-18,-3.1495531226371395e-17,6.063833073322526e-17
1999-06-30,1.6653345369377347e-17,5.4753424016951155e-17,1.3500311979441904e-17,1.3888890038060707e-17,-6.405986852087153e-18,-2.0872192862952944e-18,6.830647159006275e-17,1.912137115311907e-16,1.27675647831893e-17,-9.314771176605064e-18,-1.7350565428841946e-16,-4.696243394164412e-17,8.326672684688674e-18,-2.6201263381153693e-17
1999-07-30,1.9838846752570316e-17,-3.098090959687501e-18,5.088891016550978e-17,2.0790403261617193e-17,9.216820605070315e-18,7.729736944420314e-17,-1.5490454798437504e-18,3.311637943694532e-17,3.733752836951954e-17,3.68368547412129e-17,-6.231588673200001e-16,-3.755328827564063e-17,-9.825374186437503e-17,-9.913891071000003e-18
1999-08-31,-9.419667339121139e-18,-9.956655500971275e-18,-1.1097755344902814e-17,2.4874857872370372e-17,1.3122648205212702e-17,-4.8032472352157494e-17,8.32891013536305e-17,2.171445879481488e-17,-2.617817289019414e-18,2.4377025097321808e-17,-6.174468881006816e-16,-9.75752239095185e-17,1.0001404514458786e-17,2.570830824857527e-17
1999-09-30,1.4609507609732938e-18,3.8683729081015905e-18,-2.4427637157923867e-17,1.3277621128689871e-17,-1.5086654341596203e-17,-5.802559362152386e-17,9.137751019060122e-17,6.965346748058218e-17,-8.533175532577038e-18,-1.2970426809517099e-18,1.1036240355466303e-16,-5.55225287986346e-17,6.218978328142146e-17,1.349379490884849e-17
1999-10-29,6.119339505807949e-18,1.0891671264871476e-17,-8.741913579725642e-19,1.430913222786671e-17,5.0576571065860065e-17,-1.3153704308020077e-16,-9.840691599072079e-17,-7.915457670905527e-17,1.5091303442894793e-17,1.1329980100039155e-17,4.277096244059451e-16,8.051762507642039e-18,-4.6930272901685026e-17,1.3214092526827391e-16
1999-11-30,2.9139711932418806e-19,-4.348541626837884e-18,4.3334814391805035e-18,3.5303881764276635e-18,2.1686670226627073e-17,1.5347662123174736e-16,1.220547655138521e-16,2.3942196006011415e-16,3.7029849317196825e-17,3.138122823491256e-19,5.830183902786255e-16,5.222732984810448e-18,4.868573409016435e-17,6.457808467484506e-17
1999-12-31,-1.8904931551206167e-17,-1.6332005703407663e-17,-6.537219321445123e-18,-8.348205755088704e-18,1.0269618190783724e-18,1.0592062116773923e-16,6.36108984817308e-17,1.0713254654025375e-16,-2.4448316854188348e-17,-2.6303473688652506e-17,4.637892086160391e-16,-4.059259835410857e-17,-6.398082558860311e-17,5.0575108939558554e-17
2000-01-31,-1.2282764502303335e-17,-2.519485792786956e-17,-6.7490101770606666e-18,-7.709279309970424e-18,3.646208356962744e-17,-1.0852668776681798e-16,-2.0832957459737105e-17,-1.0564045511875023e-16,4.887064604096663e-17,-1.51038941583094e-17,2.9982097944138317e-16,-8.883303266816025e-17,4.648353633203841e-17,-1.9552598615857428e-17
2000-02-29,1.2182527549891795e-17,4.414574443166365e-18,2.928900351716146e-17,8.447118405674103e-18,2.8551472450334386e-17,5.310621629572278e-18,-1.3120624619064648e-16,-5.18288018760205e-17,2.394057678794067e-17,-1.871949355227276e-17,7.302724876945591e-16,9.911568581532176e-18,-2.2921828839517664e-18,-1.0611957796072993e-17
2000-03-31,4.6816374591163426e-17,2.4611914098660294e-18,1.6207321598593768e-17,-1.3520431413150502e-17,-1.1456899750730076e-17,7.695253491109507e-17,-8.264874210423479e-18,6.091717428436967e-17,4.556965754511775e-18,4.036783814609959e-17,6.107301391512538e-16,-3.998092595939576e-17,1.3563421656117595e-17,6.448536445063833e-19
2000-04-28,1.5438684187016492e-18,2.651821048593421e-17,1.7493391420729716e-17,1.9707026285779874e-17,-9.717289458886851e-18,-5.975678938268736e-17,-1.0402948668369054e-16,-1.4457873662194267e-16,8.627499986862157e-19,3.4373776263445545e-17,-8.978843571853452e-17,-3.3261282844087e-17,9.444842090880677e-17,-8.400460513523679e-19
2000-05-31,2.052963586850391e-17,-2.2565318123976904e-17,-2.087819153526835e-17,1.2465990905457647e-17,-5.630784989814798e-17,-3.5734278441396446e-17,-5.832302887910542e-17,1.6749417855678807e-16,3.257091608756791e-18,-2.882174589043779e-18,-6.724693266004006e-16,2.816564110594002e-17,-3.7023055696659924e-18,6.921905476451483e-17
2000-06-30,-1.2870130898563229e-17,3.9800995960222837e-17,1.928196506463444e-18,-2.416053453881906e-17,-8.595574787849087e-18,1.2681957504558966e-16,-5.584800483780867e-17,5.45005904116053e-17,-1.9961480098538727e-17,3.4196448885713126e-17,-2.559245275770027e-16,-1.7981013204851876e-17,-4.9947258902366324e-17,-3.010774304068221e-17
2000-07-31,-1.3671185267077108e-17,9.232182106091796e-18,1.4403148554260857e-18,9.350240700798851e-18,2.5028422077895915e-18,3.617315341824202e-17,-2.0069961100199555e-18,6.105990518248947e-17,-2.881810296799242e-17,-5.477918794407408e-18,-5.178049963851485e-17,3.683428154860153e-17,1.2419764163182312e-17,-1.157682579697393e-16
2000-08-31,4.105888891238234e-18,5.8322285386906734e-18,1.9444649947994705e-17,7.231963387976435e-19,9.331565661905077e-19,5.685839602369537e-17,7.957492618189555e-17,8.946638578351493e-18,2.087937816851261e-17,6.438780306714503e-18,2.3973375408288012e-17,7.465252529524061e-18,7.364938198658582e-17,-1.1314523365059906e-17
2000-09-29,-3.699149298072619e-17,-1.3581879775728816e-17,-7.675675014100264e-18,-3.861749267218668e-18,-1.2529762328313203e-17,-5.735235676423515e-17,3.801969866797327e-17,-5.705345976212844e-17,1.697436074963995e-17,-1.625999691460492e-18,-2.2835133166948286e-16,7.027666313532921e-17,3.4767699285052283e-17,3.668064009853522e-17
2000-10-31,-1.3095194067135637e-17,-5.118350138240443e-17,8.480697110144984e-18,-3.922322413442055e-18,-1.0376382346530332e-17,-6.652358586104904e-17,-1.2813335604357289e-16,-8.667771311104064e-18,1.4255054113081936e-17,4.653470748857128e-18,-2.8407061520468913e-16,-5.657123837002595e-17,1.1723316593435713e-16,-8.211310260763907e-17
2000-11-30,-8.443573424345353e-18,1.5203776197634514e-17,1.776891242781538e-17,3.9278231022002896e-17,-1.0501026442302924e-17,-8.00001861787658e-17,-7.436223050618077e-17,-1.4252538178942443e-16,-8.852726013143734e-18,1.2204437220157406e-17,-4.2875517282823923e-16,-4.002681325844728e-17,1.072547586244375e-16,2.2017419309052443e-17
2000-12-29,-3.201458536539554e-17,-7.708739063989844e-18,-1.8572300164843858e-17,-1.6473657679451607e-17,-2.1452789850676364e-17,8.935004673101396e-17,-1.586189653665099e-16,-3.911979325711572e-17,-5.5421993217172537e-17,3.4137231931503067e-18,1.3445028524062002e-16,1.1960890504980683e-17,-5.4070906388341575e-17,-7.571572888474011e-17
2001-01-31,1.6711370962998873e-17,4.242315622551411e-18,5.467300376783582e-18,2.902569138712227e-17,1.2907470936698974e-17,1.5683673227079883e-16,-2.2836294734159724e-17,4.876728779480072e-17,1.3049311276662699e-17,2.9709103934220217e-17,-1.576619851578605e-16,4.5388908788392e-17,2.2488141172430582e-17,4.3609457250665264e-17
2001-02-28,-1.0906149444094869e-17,-1.9743308355088047e-17,-1.4198954638933182e-17,-1.284667324474907e-18,-5.574780047524005e-18,-1.0522777668843673e-16,2.0216606843052486e-17,-1.185004185723538e-16,-1.2495080082261202e-17,-5.3550343209690866e-18,-5.795878055473108e-17,-2.2988783701129915e-17,-1.6254422358093036e-17,2.0013764633924867e-17
2001-03-30,4.448053921705266e-18,3.707296717695944e-17,1.0784863178751837e-17,-1.4323646409279783e-18,-1.994076264821303e-17,7.937687385142547e-18,1.4282922316547518e-16,1.1585302242799825e-16,1.848031242609039e-17,5.589030657738582e-18,-1.1264424477650764e-16,-5.322217636389253e-17,3.415206673271415e-17,-9.728845325832386e-17
2001-04-30,9.03085613442892e-18,1.975063590450838e-18,1.8326915153794702e-17,-1.0161457907054488e-17,4.054812530218858e-18,-8.598156690584566e-17,-6.979023287812149e-18,1.4507993610703895e-16,1.0859360235835703e-17,-1.9960006603142743e-17,-1.6421641796221984e-17,-2.300286075662884e-17,-8.4334517409922e-17,-9.50822132731527e-17
2001-05-31,-1.2015341524815472e-17,-1.4352797043294932e-19,4.009898107286255e-17,-1.1263528346357166e-17,-8.721032870116349e-18,5.713780156283125e-18,-1.796696803210177e-16,1.6075132688490325e-17,4.81843900739187e-18,1.8371580215417513e-17,-3.827070811615713e-17,3.608703256599869e-17,1.170368078901821e-16,-2.982647918901861e-17
2001-06-29,5.999870288827174e-17,2.250637528288327e-18,5.1325514364624045e-18,1.594659029189656e-17,7.959571746385547e-18,5.980657529439348e-17,-6.889146580492319e-18,8.022699384374123e-17,1.7071909056040728e-17,6.3899579213978805e-18,5.121778567805659e-16,2.942296866250106e-17,6.957763578305988e-17,-5.761083136435609e-17
2001-07-31,-3.776932458867906e-17,3.718396974265526e-17,-3.195758718887125e-17,6.274446468569488e-17,3.6487118735484057e-17,-8.172668612103839e-17,-1.0141969558369651e-16,-1.9263749242240665e-16,-1.672442417210881e-18,4.2354604215865564e-17,-1.367709471774915e-16,-3.453593591540469e-17,3.6236252372902424e-17,6.160162903393412e-17
2001-08-31,2.684871734364927e-17,8.740114369315614e-18,-3.141871178512149e-17,6.5693670096163105e-18,7.897521644169174e-18,-3.7131204836961756e-18,-6.482251490575746e-17,7.157753793955859e-17,3.9987451362881896e-18,-9.254238743981238e-18,4.05487038052252e-16,-2.3564033838841116e-18,2.9133714564385376e-17,4.941306489841834e-18
2001-09-28,-5.83049290831592e-18,8.988676566987044e-18,4.722091912724613e-17,7.04366057335353e-17,4.163336342344337e-17,-4.3660370723600074e-17,2.0054466232561636e-16,6.49857022072712e-17,1.3847420657250312e-17,-3.8080406807438354e-17,-3.255358540476389e-17,-9.195173190823233e-17,-8.770033082925197e-17,2.399004894567488e-18
2001-10-31,7.659643528764689e-17,-1.4922352481520921e-18,1.9339368816051114e-17,5.037786197761463e-17,-4.3961250410560637e-17,-9.55590147035396e-18,1.3594263110665558e-16,1.6495168433073227e-16,3.3008243689124277e-17,1.9518437045829366e-17,6.430787801911441e-17,-3.127725080126785e-17,-1.9981029972756512e-17,4.9154229074129915e-17
2001-11-30,-2.308095235404931e-18,-1.2409663939724611e-17,-3.637441225416631e-18,1.2913646760113662e-17,1.6244315833989132e-17,-1.3600232051658169e-16,4.9141977037355614e-17,-2.7692760365551437e-16,1.5455473158597575e-17,-4.3035750401917254e-17,1.8157989731698284e-16,-6.857087996829585e-17,-3.7134038534173e-17,-2.3519198284822394e-17
2001-12-31,-2.0829248919309614e-17,-4.9521979157924186e-17,-2.527804040543694e-17,1.378802203932924e-18,0.0,1.8447224486785913e-16,-1.1866316467597727e-16,-2.5657211011518494e-16,4.6534574382736185e-18,1.0915517447802315e-18,-1.3304005015656954e-16,-8.402075930216256e-17,3.369447885861083e-17,-1.3897177213807263e-16
2002-01-31,-1.8883305144883862e-17,-6.386539209998436e-17,5.037950494761e-17,9.51372625620103e-18,1.841482620044972e-17,-9.577151097909036e-17,2.31183548025685e-16,-4.557939760925403e-17,-2.3157274591798416e-17,4.203337236830637e-17,7.178538902406232e-18,-4.422441235458297e-17,2.983850507626687e-17,-1.3146239917659604e-16
2002-02-28,-2.3691075478797684e-19,4.461325651101089e-17,3.082431023624193e-17,1.587302057079445e-17,-4.3369475048374015e-17,2.7570489088450808e-17,-7.871359827830531e-17,3.909027454001618e-18,2.6563618380601906e-17,2.272862553747153e-17,-5.810976607283845e-16,2.2595363237903292e-17,7.255391865381791e-17,-1.3267002268126704e-17
2002-03-28,-2.89573037200093e-20,-1.0989296761743529e-17,-2.1971354197557057e-17,-1.3219009148184246e-17,4.575253987761469e-18,-2.5134939628968073e-17,1.3337734093436284e-16,1.5868602438565095e-17,8.455532686242715e-18,9.46903831644304e-18,-9.280815842262981e-17,-1.2356081497327968e-16,-1.1293348450803627e-16,-9.335834719330998e-17
2002-04-30,-5.4280500214254485e-18,-2.4026996046255697e-18,6.548821483339205e-18,4.822979938065473e-17,2.3880489972802918e-17,3.8091579097722446e-18,-7.952349667016824e-17,1.043123242983784e-16,6.08879241269748e-17,-4.22230503690908e-17,3.8646837116108477e-16,-6.736349257358762e-17,-9.141978983453387e-18,6.323202130221926e-17
2002-05-31,-1.5332927264198327e-18,-7.864451916190268e-17,5.656808116888704e-19,-2.68363442966345e-17,5.0122297183063854e-17,8.258939850657506e-17,5.0524228286105946e-17,7.353850551955314e-18,3.245221498636151e-18,6.8477150888652724e-18,-6.079431228568889e-16,2.80458591900482e-17,-8.64300734911995e-17,-3.915106670372971e-17
2002-06-28,-1.880513046956194e-17,-1.9295565820031364e-17,-4.7855761932524176e-17,5.1162369022017237e-17,-1.649088865953435e-17,3.8560479430658394e-17,7.837769944689467e-17,6.988703744189279e-17,2.3111765890871563e-17,3.1816993361703826e-17,2.9485892836503846e-16,-7.908270026319448e-18,-1.0492251279105221e-16,-2.206959077112404e-17
2002-07-31,2.868860431945742e-17,6.717806667565256e-18,-6.425728116801549e-18,2.1321734205750595e-17,-1.9374543867325883e-17,-1.657545775584036e-16,6.992035973560069e-17,-1.5090725122791517e-16,1.168314203054827e-17,-8.048386732155476e-18,1.3383688259439186e-16,1.0172446859653765e-16,3.6801897396227054e-17,-7.438267092782399e-17
2002-08-30,2.7453262899179613e-17,-5.22919293317707e-18,-1.617781563701656e-17,3.3336104949003817e-18,-1.5687578799531208e-17,7.03163037233154e-17,6.441712044557502e-17,-6.049522574569222e-17,-1.0759064460011821e-16,-3.8957487352169166e-17,6.292026396845308e-16,1.9392952229524646e-17,-8.987675353898088e-18,-1.588367353452535e-17
2002-09-30,1.2069855818172574e-17,-5.82612449619807e-17,1.3716516879160956e-17,-2.6074962780187164e-17,2.648238407362759e-17,-6.958522273513082e-17,-2.047122240665866e-16,1.0460541709082897e-16,-1.697588722668435e-17,5.432283912538992e-19,-1.6313827624843661e-16,-7.993945295045661e-17,-3.792413206441284e-17,4.084398466740255e-17
2002-10-31,-7.931602388074555e-17,1.2229564595825613e-17,-6.173497628619789e-17,6.576117039181949e-18,-2.684129403747734e-18,3.4625269308345774e-17,-1.6254081120569873e-16,3.803075848935071e-17,7.57595524207798e-17,-1.0535207909709857e-17,-3.8047534298124134e-17,4.9270550367544344e-17,6.701935604982623e-17,4.217438325638627e-17
2002-11-29,-2.360278347208654e-17,-3.2443688621424796e-19,9.019345436756093e-18,-8.331539237981887e-17,6.878061987742057e-18,4.607003784242321e-17,-1.766396626993473e-16,2.0952134111716133e-16,2.9653531399982264e-17,-6.891039463190627e-17,-1.6335397220887385e-16,-5.677645508749339e-18,8.235830356548685e-17,6.388162289558542e-17
2002-12-31,7.422351556321893e-17,8.021937878226279e-18,3.534923754963777e-17,3.360318946936676e-17,8.565518884348389e-19,2.2200342454577964e-17,1.1030576386353651e-16,3.3405523648958716e-17,-1.0846911894891181e-17,1.8185255477539655e-17,9.026739131967149e-18,-3.3932632503380156e-17,-1.2151506309584242e-16,-8.779656856457099e-17
2003-01-31,-2.417796844694773e-17,-3.870471755512761e-17,-2.5891891881246156e-17,-7.121934270676964e-18,-1.3178906407420923e-17,-7.809167647730605e-17,-1.2812825673881452e-16,-6.311564646887318e-17,-3.827207668821733e-18,-2.422788854697584e-17,4.937763494113744e-16,-9.652883342102118e-17,-7.920655871126716e-17,3.0318140750405207e-17
2003-02-28,-1.3220950763512558e-17,-1.6159875487376178e-17,6.770474148958024e-17,-7.410469217765001e-19,-9.027298865277366e-18,4.0050217726920846e-17,1.1144335184988866e-16,5.773429199658732e-17,2.0058792814450266e-17,-5.490484011344069e-17,3.4573207295972715e-16,-5.396168948572514e-17,6.612159579305772e-17,5.160381291643628e-17
2003-03-31,-1.5017673279662422e-17,-2.5424954762408166e-19,9.364858337487008e-18,1.4949873400296e-17,6.779987936642178e-20,3.503558766259845e-17,1.2783667254538825e-16,-1.0017432176388816e-17,2.478085590842716e-17,8.06818564460419e-17,-1.6299090999687796e-16,-6.983387574741442e-17,-8.637704631282134e-17,5.1527908318480546e-17
